%FECHA	DAY	DEM01	DEM02	DEM03	DEM04	DEM05	DEM06	DEM07	DEM08	DEM09	DEM10	DEM11	DEM12	DEM13	DEM14	DEM15	DEM16	DEM17	DEM18	DEM19	DEM20	DEM21	DEM22	DEM23	DEM24
09/11/2014	SUN	22939.3	21524.4	20772.8	20174.4	19893.3	19695	19733.4	20031.7	20234.6	21337.4	23114.7	23923.8	24125.7	24543.6	24270.7	23160.2	22493.7	22593.1	24283.8	25502.3	26329	26227.1	25161.2	23277.5
10/11/2014	MON	21933.2	20536.6	19592.2	19051.1	19175	19817.9	22113.7	24962.9	27160.6	28645.8	29600.4	30241.5	30304.6	30244.8	29717.6	29079.9	29023.6	29043	30643.9	31489.4	31298.9	30299.2	28521.3	25992.1
11/11/2014	TUE	24394.3	24168.4	23158.5	22554.7	22884.8	23178.7	24373.6	27352.3	29169.4	30530.3	31170.2	31441.9	31633.8	31451.5	30497.7	29713.4	29501.3	30255.7	31876.5	32474.8	32304.7	31352.5	28832.5	26846.8
12/11/2014	WED	26236.9	24505.8	23847.8	23497.6	23435.1	23125.7	24173.1	26948	28670.6	30413.6	30861.8	31480.6	31866.7	31639.2	30511.3	29527.4	29245.8	29363.4	30485.1	31439	31273.9	30602.6	28627.3	26055.8
13/11/2014	THU	26394.4	25944.2	24975.3	24575.6	24375.6	24480.8	24822.6	28056.7	29757.8	31393.1	32143.2	32843.7	33038.3	32656	31398.6	30640.6	30628.3	31261.6	33094.8	33736.6	33498.5	32211.5	30326.5	27858.8
14/11/2014	FRI	27405.8	25219.1	24266.1	24030.9	24533.5	24415.1	24126.5	27990.2	30156.2	31329.4	32144.5	32388.1	32926.4	32360.2	31225.3	30258.6	30027.1	30513.5	32033.9	31818.2	31503.6	30662.8	29349.9	27275.3
15/11/2014	SAT	24940.3	24290.1	23132.7	22461.4	22429.3	22774.1	23225	24047.8	25195.9	27089.7	28562.1	29188.8	29616.5	29754.7	28984.6	27854.5	27210.1	26835.7	26823	27674.9	28192.6	28119	27657.3	25977.6
16/11/2014	SUN	24980.1	23775.8	22066.7	21747.6	21510.6	21551.5	21725.4	22168.5	22547.1	24282	25383.4	26088.8	26391.9	26272.4	26093.3	25506.7	24681.9	24304.6	25509.5	26652.5	27613.9	27832.6	26769.7	24761.4
17/11/2014	MON	23435.8	22685.4	22290.7	22011.9	21990.2	22301.3	23433.5	26692.9	29612.7	30958.2	32077.9	32350.2	32331.6	32290.6	31015.9	30419.1	30091.2	30420.8	31880.1	32680.9	32256.4	31414.5	28984	26491.1
18/11/2014	TUE	25391	23772	22939.8	22344.5	22393.3	23471.8	24391.7	28503	30066.2	31475.2	32420.1	32486.1	32614.6	32344.5	31496.2	30605.8	30313.2	30475.4	32269.7	33115.3	33089.4	32486.7	30353.1	27789
19/11/2014	WED	26332.8	24643.5	24092.6	23353.6	23247	23469.5	24853.8	28656	30478	31803.8	32023.8	31971	32444.5	32017	31413.8	30529.8	30235.1	30287.4	31946.5	33069.6	33317.9	32348.2	30337.9	28102.9
20/11/2014	THU	25901.2	24252.7	24180.8	23788.5	23542.2	23850.2	24509.3	27911.6	30260.2	31510.3	32053	31940	32469.5	31973.2	30703.3	30059.6	29693.1	30309.2	32071.8	32757	32691.2	31866.3	29806.2	27115
21/11/2014	FRI	25176.4	23395.2	23084.6	22476.6	22388.2	22643.7	23415.6	27508.5	29855	31187.9	32045.7	31587.8	32382.5	31852.3	30698.5	29901.7	29282.7	29613.5	31668.5	31976.6	31416.2	30806.5	29198.3	26659.5
22/11/2014	SAT	25297.3	23344.8	22072.6	21296.3	20941.2	20710	20990.9	22047.4	23069.9	25131.5	26857.1	26836.1	27156.8	27298.7	26507.6	25299.2	24535	25040.1	26788.7	27532.5	27799.9	27739.8	26677.2	24431
23/11/2014	SUN	24214.1	23261.5	22306.8	21851	21521.3	21605.7	21909.3	22158.3	22355.5	23413.2	25143.4	25708.1	25524	25253.3	24985.1	24001.5	23101	23248.6	25191	25608.7	26253	26240.5	25424.1	23687.1
24/11/2014	MON	22698	21560	21113.5	20808.9	20617.4	20986.7	23014.5	27013.1	29597.6	30518.2	31357.1	31657	31451.9	31168.2	30135	29563.7	29316.2	29561.7	31024.4	31513.1	31429.8	30469.8	28684.1	26235
25/11/2014	TUE	24620.5	22746.1	22031	21532.3	21399.1	21881.7	23650.3	27675.4	29657.2	30822.1	31575.9	31683.7	31610.1	31290.1	30433.7	29673.9	29316.5	29181.2	31187.5	31635.8	31580.5	30969.1	29130.7	26567.6
26/11/2014	WED	24941.9	22911.6	22076.1	21806.1	21802.4	22306.4	23593.1	27856.2	29560	30830.3	31162.4	31689.6	32017.1	31909.8	30714.3	29946.8	29400.5	29846.2	31856.1	32365	32186.4	31536.4	29555.7	27004.2
27/11/2014	THU	25474.4	24085.7	23384	22510.2	22775.6	23040.5	23525.7	27764.3	29530	30583	31511.1	32052.3	32447.3	32091.1	30975.4	30255.8	29933.7	30667.2	32916.1	33325.2	33086.7	32844.9	31521.4	29146.8
28/11/2014	FRI	26845.4	25491.6	24740.7	23985	23801	24058.9	25012.4	27179.4	29334.9	30524.6	31290.5	31448.4	32157.8	31737.2	30782	29753.7	29077.5	29712.2	30432.8	30719.8	30326.8	29652.4	28786.4	26836.1
29/11/2014	SAT	25315.6	22960.2	21920.7	20995.7	20890	20932.5	21008.4	21464.4	22548.7	24884.5	27030.1	27308.4	27787.7	27744.2	26777.6	25389.4	24772	25230.3	27202.9	27906.2	28226.5	27991	26839.5	25040.4
30/11/2014	SUN	23862.8	22588.8	21426.9	21676.4	21374.3	21468.5	21385.5	21635.1	22054.8	22771.9	24331.7	25674.9	25279.1	25528.7	26266.2	25866.1	24881.4	24731	25789.2	26693.9	27606.5	27903.6	26936.7	25664.2
01/12/2014	MON	25487.9	24280.8	23030.5	22722.9	22702.1	22997.2	23293.8	27605.7	30489.8	31819.4	32767.8	32679	32593.2	31959	31481.1	30444.1	30319.2	31325.7	33251.6	33664.8	34003.1	33544	31195.9	28165.9
02/12/2014	TUE	27381	26039.6	25487.3	24429.7	23943.1	23984.3	24666.5	28516.5	30933.6	32219.7	33087.7	33194.2	32970.4	32334.3	30959.4	30288.7	30167.6	30779.7	32743.1	32855.3	33307.8	32607.7	31863.5	27828.8
03/12/2014	WED	26341.9	24873.6	24128.2	23360.5	23130.1	23165	24058.4	28639.4	30249.9	31376.1	32274.2	32430.6	32230.3	31677.8	30375.5	29702.3	29474	30163.3	31725.7	32304.9	32290	31665.1	30049.8	27406
04/12/2014	THU	26018	24040.6	22970.7	22097.1	22161.8	22257.8	23779	28128.2	30096.3	31199.6	31882.7	32027.3	31720.3	31406.4	30214.9	29705	29396.9	30067.8	32038.5	32565.3	33028.3	32300	30718.6	28389.8
05/12/2014	FRI	27104.2	25156.8	22986.7	22012.1	21937.4	22278.1	23693.8	29105.2	31169	32678.8	33094.9	33218.3	33367.3	32806.9	31676.3	30914.1	30275.4	31058.2	32944.6	33245.4	33669.8	33039.8	31557.6	29927.9
06/12/2014	SAT	26512.3	24579.4	23076.1	22971.9	22841.5	22528.4	22846.1	22761	23255.3	24329.8	26177.5	26861.8	26837.5	27294.8	26913.2	25782.4	25295.5	25593.5	27357	28017.1	28587	28903.3	28150.1	25990.5
07/12/2014	SUN	25360.5	23638.5	23116.4	22711.8	22471.6	22504.6	22694.8	22607.1	22703.2	24023.1	25649.5	26164.7	26102.5	26268.5	26415.2	25472.3	25296.2	24916.4	26649.4	27535.4	28069.2	28428.4	27733	25961.6
08/12/2014	MON	24429.5	22381.9	20963.8	20976.4	20671.5	20250.2	20405.5	21125.5	21351.2	22973.6	24664.6	25622	25360.7	25668.2	25908.7	24866.4	24353.6	24582.5	26336.4	27428	28357.4	29107.3	28532.3	26721.9
09/12/2014	TUE	24547.9	23066.5	22823.7	22471.5	22432.9	22668.5	23909	28351.1	30733.3	31709.9	32665.3	32793.7	32590.3	32094.7	31210.9	30540.8	30071.9	30956.5	32708	32877.8	33191.8	32620.2	31595.7	27457.1
10/12/2014	WED	26418.2	24559.9	23363.6	23437.6	23376.9	23278.1	24456.3	29344.2	30819.2	32053	32805.6	32622.7	32176	31700.2	30560.3	30072.1	29919.3	30117.2	31634.7	32149.4	32147.7	31928.9	30200.4	28009.2
11/12/2014	THU	27027.4	24889.5	23832.5	23578.3	23428.9	23733	25016.7	29630.7	31567.6	32762	33460.3	33018.4	32604.5	32202.5	31300.9	30624.2	30276.1	30842.4	32960.7	32847.1	33440.6	32946.1	31456	29071.5
12/12/2014	FRI	28041.8	25999.4	23617.8	23027	23236	23688.8	25386.7	30158.2	32844.6	34596.6	34877.5	34716.3	34480.4	34058.9	33094.3	32560.6	31957.8	32764.5	34204.8	34471.9	34850.5	34463.1	33223	30903.1
13/12/2014	SAT	27720	26081.6	24729.7	24104	24465.2	23790.8	23404.5	23894.8	24652.1	27251.6	29070.7	29605.5	28984.4	28937.4	28061.3	27373.3	26704.4	26892.4	28741.2	29042.2	29420.6	29566.8	28935.4	27482.5
14/12/2014	SUN	25063	23210	22177.6	21249.3	21090.3	21060.5	21604.8	22169.2	22174.4	24226.7	26115.3	26843	26368.1	26676.7	26504.9	25566.9	25070.3	25015.8	27173.6	28250.6	28902.7	29612.7	29159.2	27092.8
15/12/2014	MON	25747.8	24112.4	22702.5	22666.5	22687.5	22547.6	24196.7	29745.3	32007.3	33401.6	34012.9	34012.4	34114.9	33407.3	32765.7	31816.5	31721.6	31681.8	33813.5	34737.8	34644.6	34494.6	32885	29984.4
16/12/2014	TUE	27655.1	25232.4	24838.2	24576	24488.1	24483.8	25781.3	30696.6	33357	34204.3	34787.3	34989.7	34735.8	33934.4	32690.1	31993.4	31455.9	32176.5	34009	34616	34697.1	34326.9	33854.6	29941.6
17/12/2014	WED	27923.9	25975.4	25598.8	25022.5	24952.2	25389.1	25987.5	30746.9	33418.7	34247.4	34897.9	34606.1	34351.8	33584.5	32679	31774.2	31173.6	32112	33882.8	34450	34361.4	33629.3	32308.9	29717.5
18/12/2014	THU	27162.3	25086	24505.6	23745.4	23500.5	23863.8	25004.4	29674.3	32019.4	32934.1	33633.2	33632.1	33268.2	32925.4	32016.8	31384.6	30729.9	31691.2	33051.8	33372	34039.5	33409.7	31342.2	29397.4
19/12/2014	FRI	27244.6	24982.4	22732	21792.2	21560.7	22049.7	23968.8	29365.7	32322.2	33662.4	33805.6	33913.8	33854.2	33500.1	32366	31561.4	31213.5	31943.9	32935.8	33224.4	33715.4	33129.7	31637.8	29636
20/12/2014	SAT	26955	24288.1	23104.9	22250.6	21966.7	21860	22339.9	23228	24383.9	26725.3	28731.5	29339.7	29110.2	29233.7	28315.1	27171.2	26618.5	27006.2	28389.2	28700.9	29202.3	29547.3	28684.9	27160.1
21/12/2014	SUN	24987	23442.4	22519.1	21550.5	21244.7	21284.3	21699.6	22293.2	22788.8	24388.5	26070	26755.6	26699.9	26797.7	26501.7	25590.5	25118.4	25421	27072.1	28206.9	29179.1	29720.5	29005.3	26775.7
22/12/2014	MON	24435.3	22328.2	21186.5	20606.5	20626.8	20869.9	22239.7	27225.2	30122.6	31170.2	31698.7	31684.5	31740.5	31090.7	30531.9	29266.4	28822.1	29650.5	31596.2	32397.2	32425.8	32257.4	30598.8	27427.5
23/12/2014	TUE	24632.1	23112.3	22003.7	21156.4	21002.6	21528.1	22817.3	26609.3	28963.8	30097.1	30483.8	30316.6	30097.7	29688.7	28598.2	27952.1	27577.5	27979.2	29839.9	30322.6	30420.6	30101.8	29915.8	26017.6
24/12/2014	WED	23173.2	20991.5	20018.6	19193.6	19222.5	19195.1	19625.7	22568.4	24169.1	26000	27041	26793.8	26271.9	25554.6	24176.7	23130.3	22717	23318	25210.7	25448.5	24682.4	23570.8	22346.5	21285.1
25/12/2014	THU	22949.2	21458.1	19758.9	17775.9	17429.1	17648.2	17719.9	18461.1	18200.7	19229.1	20661.1	21689.7	22400.3	22201.3	22179.9	21484.4	21140.6	21070.3	22183.7	23660.4	24818.3	25768.4	25651.9	24241.8
26/12/2014	FRI	20784.3	19587.3	18580.3	18287.3	18531.9	18560.3	19186.3	21082.6	22751.2	24937.4	25654.9	25953.6	25845.9	25600.7	24975.1	24116.5	23737.6	24707.3	26412.2	27196	28161.5	28008.4	27229.5	25518.3
27/12/2014	SAT	23713.5	21266.8	20240.1	19522.4	19309.5	19572.8	20094.5	20890.5	21910.8	23721.5	25884.5	26550.9	26458.6	27052.4	26588.9	25574.9	25155.2	25693.6	26579.2	26967.2	27364.4	27356.3	26971.7	25799.3
28/12/2014	SUN	26259.3	24566.7	22820.9	22247.6	22035.3	22013.3	22117.2	22422.5	22824	24583.8	25446.5	25703.8	25897.1	25811.2	25750.4	25564.5	24808.2	24221.1	24955.5	26120.1	26853.7	27531.1	27271	25326.1
29/12/2014	MON	25102.3	23483.8	21539.2	21178.6	21140.1	21601.5	22738	25390.1	27257.2	28756	29685.9	29772.7	29678.3	29403.1	28932.7	27408.3	27363.5	28018.5	29688.4	30429.5	30344.5	30683.6	29337	26243.5
30/12/2014	TUE	23852.8	22788.8	22449.9	21624.8	21909	21887.9	22235.7	24464.7	26599.9	28277.5	29257.2	29119.6	28969.6	28650.7	27697.5	26862.9	26649.7	26983.9	28620.9	29146	29117.4	28966.8	28938.7	25369.2
31/12/2014	WED	23175.2	20895.4	19615	19170	19010.5	19196.5	19605	22245.2	24194.3	26115	27406.9	27303.6	26821.6	26465.8	25565.5	24588.6	24009.1	24353.6	26278.7	27040.8	26323	25391.3	23824.7	22306.5
01/01/2015	THU	23442.6	22047.9	20586.4	19251.9	18641	19204.7	19827	20277.6	20598.4	21905.7	23566.4	24558.4	24358.6	24674	24413.5	22921.4	22547.1	22895.4	25602.1	27162.3	27814.1	27450.6	26165.8	24447.2
02/01/2015	FRI	21866.8	20279.8	19234.6	18545.8	18811.4	19261.3	21022.8	24424.6	26991.6	30101.3	31411.2	31587.1	30693.8	29817.2	28543.5	27885.5	27942.2	27908.7	29650.3	30392.7	30469.8	29141.8	27697.7	25636
03/01/2015	SAT	22922.8	21624.9	20513.3	19726.1	19792.8	20245	21074.6	22758.2	24180.4	26981.7	29203.4	29894.7	29446.2	28896.1	27380.2	26138.7	25688.1	25519.3	27259.6	28294.7	28728.8	28342.9	26986.2	25079.1
04/01/2015	SUN	22703.2	22044.6	21091.6	20223.4	20429.4	20508.7	20761.9	21076.4	21697.7	23665.6	25300.1	26164.6	25502.4	25666.7	25274.3	24040	23449.6	23703.6	26175.4	27682.3	27957.7	27656.3	26219.1	24254.8
05/01/2015	MON	22959.8	21702.4	19972.9	20086.9	20427.6	21130.4	22945.9	26085.7	28359.7	30891.5	32162.9	32220.4	31181.9	30217	28816.6	28000.9	27737.3	27996.5	30042.2	31055	30383.8	28751.3	27181.8	25608.4
06/01/2015	TUE	24414.8	22525.5	21518.4	20796.5	20488.4	20709.5	21023.7	21955.1	22539.5	24474.2	26511.5	26864.9	25865.7	25548.1	24601.6	23953.3	23544	23540.4	25416.7	26630.1	27352.5	26812.6	25565.6	24651.7
07/01/2015	WED	23640.2	22457.5	22331.9	21881.7	21791.3	22512.6	24947.1	28799.1	31434	34163	35143.5	35469.9	33781.3	32164.8	30509	29827.1	30107.9	30803.1	32933.9	33754.1	33055.8	30356.3	27701.4	25812.9
08/01/2015	THU	25758.7	25013.2	24794.6	24076.8	23985.7	24509.3	26709.8	30609.3	33059.8	36022.3	37363.3	37400.9	35324.6	33629.1	32266.5	31509.7	31553.6	31350.3	33971.8	34942.1	34007.5	31403.9	29348	27647.3
09/01/2015	FRI	27325.4	26293.1	25456.4	24681.4	24586.8	25198.9	27513.3	31582.5	34410.5	37651.5	39132.8	39016.8	36858.5	35090.9	32660.1	32111.2	32127.2	32379.9	33626.6	33993.9	32930.5	30474.6	28958.6	26969.1
10/01/2015	SAT	24613.2	23529.9	22645.2	21926	22166.8	22663	23975.1	25945.4	27468.7	30535.6	32239.8	32539.5	31865.2	30718.9	28371.1	26905.5	26462	26445.9	27746.5	28573.5	28763.4	28424.1	26860.1	24919.6
11/01/2015	SUN	22721.6	21974	21408.9	21056.8	21353	21750.3	22669.4	23400.9	24053	25909.2	26961.5	27704.7	26861.5	26520.6	26323.5	25396.9	25022.7	24542.6	26874	28341.9	28351.1	27730	26381.5	23742.3
12/01/2015	MON	23697.2	23028.3	22364.5	22367.9	22814	23551	26637.7	30947.1	33612.2	36668.6	37819.3	37945.3	35854.8	34739.4	32793.1	32048.1	32253.1	32303.1	34418.4	35588	34871.6	32412.6	29678.4	27279.4
13/01/2015	TUE	26949.6	25445	25659.2	25374.8	25238.2	25761.6	27627.6	32004.9	34523	37542.7	38792.3	38593	36461.2	35156.2	33111.2	32573.5	32996.9	32839.9	34512.2	35222	34681.1	32087.2	29620.4	27475.7
14/01/2015	WED	26916.1	25758.9	25501.4	24820	24641.7	25216.2	27956.1	31438.3	34376.1	36989.8	37939.8	38059.9	36041.1	34298.3	32455.5	32066.9	32481.2	32393.8	34136.5	35159.8	34667.8	32284.8	30146.6	28203
15/01/2015	THU	27204.1	26912.2	27260.6	26943.3	26947.5	27255.4	28699.7	32197	34955.6	37413.5	39116.2	38851.8	36620.2	35114.7	33263.1	32449.5	32950.5	33117.1	35484.7	36236.3	35691.6	33057.2	30541.1	28953.6
16/01/2015	FRI	28816.9	28345.3	27560.8	27035.3	27087.3	26967.8	28318.8	32677.3	35005.7	37902.9	39257.3	38750.2	37179.1	35754	33512.7	32741.6	32790.7	33134	34393.1	34795.4	33958.3	31770	29521.1	27536.1
17/01/2015	SAT	25837.8	25798.9	25141.7	24509.7	24621	24839.6	24945.5	25904.3	27213.2	30165.7	32330.7	32770.1	31761.1	30515.4	28510.7	27092.7	26736.5	26633.4	28028	29077.8	29359.7	29153.4	27679.3	25980.4
18/01/2015	SUN	24148.3	23905.5	23527	22889.9	23052.5	22941.7	23559.9	24454.6	24737	25629.5	27177.8	27909.5	26730.7	26625.1	26134.3	24682.5	24259.7	24825.4	27492.2	29291.9	29340.8	28918.2	27448.7	24818.6
19/01/2015	MON	24324.8	24636	24595.5	24970.6	25298.2	26101.5	27233.6	31834	34698.4	38125.4	39077.4	39423.1	37088.1	35647.7	33462.1	32314.5	32601.5	33222.8	34944.8	36132.6	35733.2	33162.5	30536	28038.1
20/01/2015	TUE	27915	26338.2	26181	25612.4	25274.9	25839.8	28415.2	32308.9	34658.4	37596.3	39106.8	38613.1	36576.3	34875.5	32907.2	32566.1	32892.9	33458.1	35348.9	35937.6	35519.8	32722.9	30739.5	28520.5
21/01/2015	WED	28033	26514.7	26309.7	25405.2	25306.6	26018.8	28497.8	32635	35241.3	37816.7	39617.8	39526.4	37481.9	35714.6	33605.5	33317.8	33513.8	34107.3	35859.3	36947	36292.5	33981.3	30971.1	29833.1
22/01/2015	THU	29114.7	28192.7	28249.2	27849.1	27589.8	28166	29601	32550.1	34888.7	37600.2	39661.9	39330.2	37183.3	35504.1	33694.7	32822.7	33280	33924.4	36132.3	37168.8	36415.5	33846.8	31412.7	29204.6
23/01/2015	FRI	28874	27933	26857.3	26747.2	27305.9	27521.8	28579.7	33149.8	35890.9	38821.5	40153.6	39864.8	37891.8	35935.3	33831.9	33280.5	33434.5	33646	35411.5	36074.8	35115.8	32818.9	30984.2	28777.6
24/01/2015	SAT	26143.1	24835.1	23673.1	24061.4	24987.9	25359.8	25637.4	26335.7	27793.4	30802.7	33243.2	33651.1	32652	31246.6	29184.6	28123.6	27495.7	27269.5	29208.7	30443.6	30686.6	30824.9	28971.3	26328.4
25/01/2015	SUN	23853.4	23559.9	23097.3	22781.9	22752.3	22938.8	23303.1	24330	24646.1	25623.5	27045.6	27882.7	26543.4	26545.3	26464	25855.3	25158.7	25269.2	27954.1	29846.1	30306.3	29543.4	27716	25345.9
26/01/2015	MON	24989.2	25092.1	24661.7	25037.1	25403	25875.8	27522.1	31820.5	34510.6	37487.5	38779.5	38941.2	36612.5	35210.5	32945.4	32351.2	32733.1	33439.3	35199.2	36504.5	35761.9	34082.4	31287.7	28995.3
27/01/2015	TUE	28218.4	26499.2	26110.7	26082	26037.6	26522.7	29068.5	33193.9	35651.9	38588.2	39549.5	39431.5	37549.4	35854.1	33685.4	33287.9	33617.1	33790.1	36001.8	37071.1	36510.2	34091.4	31661.4	29487.9
28/01/2015	WED	27476.4	26512.8	27011	26416.1	26256.3	26353.1	28690.3	32627.8	35227.5	38132	39380.5	38812.7	36706.3	35244.2	32780.6	32501.8	32711.7	33475.8	35263.1	36387.8	35864.4	33453.9	30775.1	28849.6
29/01/2015	THU	26850.1	25610.5	25591.6	24970.9	25164.3	25848.9	28263.1	32196.1	35063.3	37623.2	39069	38651	36537.6	34956.9	33872.8	33546.5	33576.8	33722	36361.3	37470.5	36990.3	34511.4	32327.8	31001.5
30/01/2015	FRI	30639.4	30188.4	29682.8	29041.7	28534.7	29009.7	30985	33093.7	35301.6	38319.1	39724	39074.9	36888.4	34803.3	33293.7	32827.7	32324.8	32264.3	34207.9	35224	34364.1	31916.8	29562	28961.6
31/01/2015	SAT	27766.4	26364.6	25574.2	25141.3	25228.8	25761.1	26907.3	28186.1	29347.1	30418.2	32354.3	32659.7	32503.5	32424.2	30626	29468.8	29052.3	28909.8	29397.4	29582.1	29671.6	29394.5	27702.7	26122.9
01/02/2015	SUN	26660.2	26127.9	25461.6	24364.2	24306.1	24579.6	25371.8	25856.7	26270.8	28144	29194.1	30029.8	29825.6	29531	29127.3	28475.4	27928.1	27009.2	26824	29163.7	30528.7	30453.3	28620.4	26299.1
02/02/2015	MON	25168.5	23751.6	23465.3	23688.8	24157.7	24888.3	26683.3	32098.4	33589.5	36944.9	38530.6	38218.4	37772	36388.7	33908.4	33408	33607.6	33722.2	34080.2	36935.8	37252.9	34931.8	32138.7	29407.6
03/02/2015	TUE	28255.3	27963.1	27247.3	26738.3	26843.8	27463.6	29063.4	32578.6	33969.6	37059.7	38391	38172.7	37565.2	36252.8	34026.4	33139.7	33150.1	33133.5	33352.6	36270	37201	34640.4	31784.1	29146
04/02/2015	WED	28424.7	28014	27260.2	26772.4	26816.9	27029.7	28486.6	32346.4	33637.9	36384.3	37886.2	37739	37312	35595.9	33459.5	33385.3	33081.9	32705.7	33063.5	36044.2	36468.3	34166.6	31135	29047
05/02/2015	THU	30099.7	29291.6	28006.4	27283	27057.8	27395.9	28600.1	31608.3	33968.3	36590.5	37713.7	38063	37549.1	35712.5	33344.8	32836.8	32956	33034.3	33831.1	36135.4	36879.3	35008.2	32005.4	28971.9
06/02/2015	FRI	28842.4	27722	27310.8	26818.7	26665.1	26829.4	27369	31900.3	33279.5	35951.8	37431.6	37583.6	37137.2	35315.8	33537.7	32799.2	32530.8	32120.3	31945.2	34285.8	34929.7	33797.6	31546.3	29036.4
07/02/2015	SAT	27891.8	26222.7	24336.7	23565.9	23739.4	24055.1	24862.7	26441.6	27736.1	30307.8	32641.8	33120.3	32913.4	33088.3	30746	29457.9	28383.4	27732.8	29513.2	30863.9	32121.1	31889	29819.7	27464.3
08/02/2015	SUN	25540.8	24037.7	22666.9	21351.3	21128.8	21369.7	22230.2	23390.6	24198.4	26709.9	28638.7	30096.1	29535.1	29468.1	29424	29035.5	28528.4	28269.7	27818.1	29216.8	30421.6	30667.7	29340.4	27201.2
09/02/2015	MON	28363.2	27120.7	26432.3	25979.4	26126.1	27100.2	28831.6	32877	35070.1	38079.8	39276.9	39273	38838.7	37073.4	35115.4	34566.8	34879.9	34319.7	34683.8	36904.2	37199.4	35418	32557.6	30298
10/02/2015	TUE	28609.2	27650.1	25862.1	24624.6	24470	25482.9	27931.2	32878.6	34535.9	37156.8	38162.6	37788.9	37579.1	36498.2	34363.8	33816.7	33932.7	33816.2	33613.2	36475.2	36779.2	34720.5	32677.7	29969.1
11/02/2015	WED	28532.1	27518.4	25944.6	24980.4	24836.4	25684.8	27484.7	32911.7	34101.5	37169.1	38312.2	38066.4	37629.1	35700.6	33745.4	33220.2	33150.2	32632.1	32512	35647.5	36019.8	34157	32147.4	29557.3
12/02/2015	THU	28101.2	26714.8	25752.7	24769.8	24703.1	25392.9	27356.5	31424.4	33814.1	36835.1	38016.5	37927.5	37530	35683	34112	33558.3	33445.9	32597.1	32766.2	35842.7	36003.5	34321.8	32311.5	29869.6
13/02/2015	FRI	28700.3	26408.2	25013	24469.3	24717.1	25416.5	27079.8	31862	33405	36409.9	37600.5	37642.1	37299	35297	33398.7	32646.5	32525.5	32058.5	32064.9	34602.5	34943.1	34036.8	32025.2	29752.6
14/02/2015	SAT	27270.6	26610.5	24943.1	24442.6	24746.4	25064.7	25701.2	26290.4	26785.8	29710.2	31787.5	32236.5	31929.7	31458.5	29935.7	29427.4	28599.3	28157.8	28809	30676.4	31021.7	31291.5	28979.3	27423.3
15/02/2015	SUN	26741.7	25428.3	24862.6	24065.1	23905.6	24262.2	24461.3	24956.1	25318.5	27348.1	28691.8	29214.9	28681.5	28393.5	27993.4	26734.8	25956.6	26051.9	26172	28121.8	29298.3	29780.4	28319.1	26227.9
16/02/2015	MON	24539.5	23407.2	23601.3	23044.4	23226.7	24238	25842.5	31540.3	33234.7	35622.3	36865	36665.5	36157.6	35090.9	33240.9	32646.8	32816.9	32533.1	32969	34727.6	35460	33992.5	31437.9	28838.6
17/02/2015	TUE	27603.8	27197.6	26678.7	25801.6	25814.6	26674.3	29180	32079.8	33149.8	36179.2	37012.6	37037.4	36925.3	35756.8	34396	33709.9	33150.5	32741.7	32809.1	35136.6	35440.9	33148.9	31270.2	29227.4
18/02/2015	WED	27953.2	26744.3	26176.3	25789.5	25713	25740.2	27379.7	31684.6	33282.3	36021.1	37060.3	36872.6	36422.3	35049.6	32434.6	31956.5	31800.2	32053.5	31499.6	34321.7	35011.4	33414.1	31320.7	27789.1
19/02/2015	THU	27695	26135.4	24479.8	23840.3	23862.4	24472.3	27054.7	31464.1	32886	35634.2	36808.5	36863.3	36668.2	35778.9	33564.1	32959.9	33109.6	32476.1	32429.8	34679.3	34776.9	33227.7	31471.5	29188
20/02/2015	FRI	27332.8	25242.1	23972.1	23391	23248.5	23776	26251.8	31182.2	32613.1	35591.5	36528.5	36495	36057.5	34536.6	32535.3	31472.2	31280.3	30725.1	30379.7	33047.4	33305.9	32503.7	30594	28699.9
21/02/2015	SAT	26858.9	24907.6	22770.7	22300	22633.2	22988.1	23695.4	25149.3	26405.7	28838.2	30993.6	31769.1	31770.6	32034.6	30596.5	30342.2	30076.5	29227.6	29173.2	30076.2	30479.5	30215.5	28675.1	27377.9
22/02/2015	SUN	26837.7	25533.8	24181.5	23135.4	23178.7	23376.5	24024.9	25055.7	25831.6	27988.5	29393.8	30132.7	29304.6	29022.5	28574.1	27596.6	26878.3	26688.8	27530	28538.6	29590.7	30025.3	28563.7	26747.7
23/02/2015	MON	26242.4	25364.7	24680.2	24550.4	24764.1	25508.6	27939.6	31850.3	33247.5	36435.2	37680.3	37618.4	37033.2	35482.9	34120.5	33702.7	33981.3	33447.6	33172.2	35945.4	36319.2	34453.2	32373.5	30145
24/02/2015	TUE	29379.5	28047.2	26477.3	25952.8	25863.8	26534.3	28840.3	32607.6	33653.7	36845.4	37679.2	37509.4	37408	36018.8	34522	33877.1	33589.6	33075	33155.2	35953.1	35958.1	34039.7	31415.3	28573.2
25/02/2015	WED	27109.4	26544.7	25982	25757.1	25729.7	26358.8	27574.4	32537.6	33785	36760.9	37581.3	37498.4	37085	35562.1	33405.3	32909.8	32781.4	32606.2	32836.7	35828.1	35992	34235.8	31461.6	28756.2
26/02/2015	THU	27356	26858.5	25864.8	25528.7	25545	25570.8	27032.3	31065.1	33261	35809.8	36939.1	36517.1	36171	34868.4	32635.1	31981.5	31967.5	32003.2	32022	34597.1	35640.6	33745.3	31150.7	28273.5
